sample_id,text,bias_type,bias_description,source_type,department,word_count,char_count,confidence_score,is_biased,timestamp
SAMPLE01608,"I just read about a data breach, so I'm very concerned about market volatility. It seems to be happening everywhere.",availability_bias,Overestimating likelihood of events based on their mental availability,Decision Memo,Strategy,20,116,0.355,1,2025-09-30 16:31:17
SAMPLE01609,Current findings show unexpected findings. We should review contradictory evidence and consider multiple interpretations.,neutral,Balanced reasoning without evident cognitive bias,Chat Message,Product,14,121,0.139,0,2025-09-09 16:31:17
SAMPLE01610,"The last 6 months showed stability, so I expect that pattern to continue despite historical trends.",recency_bias,Giving more weight to recent events than historical data,Meeting Note,Finance,16,99,0.885,1,2025-03-07 16:31:17
SAMPLE01611,"All the experts are recommending sustainability initiatives, so I'll follow their lead. They can't all be wrong.",bandwagon_effect,Adopting beliefs because many others hold them,Chat Message,Product,17,112,0.753,1,2025-04-09 16:31:17
SAMPLE01612,"My first impression was $132k, and I can't shake that feeling even after learning updated market data.",anchoring_bias,Over-reliance on the first piece of information encountered,Meeting Note,Marketing,17,102,0.697,1,2025-09-29 16:31:17
SAMPLE01613,"The data shows a trend, though we should consider alternative explanations. More analysis is needed to draw conclusions.",neutral,Balanced reasoning without evident cognitive bias,Decision Memo,HR,18,120,0.593,0,2025-09-06 16:31:17
SAMPLE01614,"I just read about a merger announcement, so I'm very concerned about operational risks. It seems to be happening everywhere.",availability_bias,Overestimating likelihood of events based on their mental availability,Meeting Note,Operations,20,124,0.771,1,2025-04-23 16:31:17
SAMPLE01615,"The initial estimate was 462 units, so I think $544k is reasonable even though new data suggests $768k.",anchoring_bias,Over-reliance on the first piece of information encountered,Email,Operations,18,103,0.697,1,2025-08-25 16:31:17
SAMPLE01616,We've committed $345k and 34 months to this approach. Changing course now would mean admitting it was wrong.,sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Email,Sales,18,108,0.94,1,2025-07-22 16:31:17
SAMPLE01617,The latest engagement numbers are most important. Historical averages don't reflect current reality.,recency_bias,Giving more weight to recent events than historical data,Meeting Note,HR,13,100,0.451,1,2025-07-29 16:31:17
SAMPLE01618,"If 60% of people think innovation drives success, it's probably correct. I trust the wisdom of crowds.",bandwagon_effect,Adopting beliefs because many others hold them,Meeting Note,Strategy,17,102,0.691,1,2024-12-02 16:31:17
SAMPLE01619,"Since a regulatory change happened recently, I think the probability of competitive disadvantage is much higher than statistics show.",availability_bias,Overestimating likelihood of events based on their mental availability,Email,Marketing,19,133,0.548,1,2025-01-08 16:31:17
SAMPLE01620,"I've always said innovation drives success, and the latest analysis confirms it. I don't need to look at contradictory data.",confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Report,Product,20,124,0.768,1,2025-02-06 16:31:17
SAMPLE01621,"After putting in countless hours, we have to see it through despite market resistance. We're too far in to stop.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Decision Memo,Operations,20,112,0.845,1,2025-06-17 16:31:17
SAMPLE01622,"Based on what happened {timeframe}, I predict {outcome}. Long-term trends don't matter as much.",recency_bias,Giving more weight to recent events than historical data,Decision Memo,Strategy,14,95,0.73,1,2025-10-25 16:31:17
SAMPLE01623,It was clear that the strategy worked was coming. Anyone could have predicted it based on early indicators.,hindsight_bias,Believing past events were more predictable than they actually were,Survey Response,Marketing,18,107,0.498,1,2025-05-06 16:31:17
SAMPLE01624,"Since a data breach happened recently, I think the probability of customer churn is much higher than statistics show.",availability_bias,Overestimating likelihood of events based on their mental availability,Survey Response,Marketing,19,117,0.812,1,2025-07-12 16:31:17
SAMPLE01625,"The analysis presents concerning patterns. However, we should seek diverse perspectives before concluding.",neutral,Balanced reasoning without evident cognitive bias,Email,Product,13,106,0.529,0,2025-04-06 16:31:17
SAMPLE01626,"Given how much countless hours we've already used, we should keep going even if a new approach makes more sense.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Email,Marketing,20,112,0.746,1,2025-03-08 16:31:17
SAMPLE01627,I'm focusing on latest surveys because that's what's happening now. Older data is outdated.,recency_bias,Giving more weight to recent events than historical data,Survey Response,Finance,14,91,0.902,1,2025-09-27 16:31:17
SAMPLE01628,"While initial findings suggests a positive outcome, there are several confounding factors to examine further.",neutral,Balanced reasoning without evident cognitive bias,Report,Finance,15,109,0.851,0,2025-04-13 16:31:17
SAMPLE01629,"When I first heard the price was $52k, that stuck with me. Now $59k seems like a good deal.",anchoring_bias,Over-reliance on the first piece of information encountered,Decision Memo,Finance,19,91,0.504,1,2025-10-08 16:31:17
SAMPLE01630,We've committed $198k and 45 months to this approach. Changing course now would mean admitting it was wrong.,sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Survey Response,Sales,18,108,0.399,1,2025-01-15 16:31:17
SAMPLE01631,"I just read about a market crash, so I'm very concerned about market volatility. It seems to be happening everywhere.",availability_bias,Overestimating likelihood of events based on their mental availability,Decision Memo,Finance,20,117,0.843,1,2025-07-01 16:31:17
SAMPLE01632,"Since a product recall happened recently, I think the probability of business disruption is much higher than statistics show.",availability_bias,Overestimating likelihood of events based on their mental availability,Chat Message,Strategy,19,125,0.985,1,2025-10-02 16:31:17
SAMPLE01633,I knew stabilize would happen because the latest report. This just proves what I've always believed about investment strategy.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Chat Message,Finance,19,126,0.594,1,2025-09-12 16:31:17
SAMPLE01634,It was clear that customers left was coming. Anyone could have predicted it based on customer feedback.,hindsight_bias,Believing past events were more predictable than they actually were,Decision Memo,Operations,17,103,0.359,1,2025-08-24 16:31:17
SAMPLE01635,"If 72% of people think customers prefer simplicity, it's probably correct. I trust the wisdom of crowds.",bandwagon_effect,Adopting beliefs because many others hold them,Chat Message,Product,17,104,0.786,1,2025-03-25 16:31:17
SAMPLE01636,"When I first heard the price was 389 units, that stuck with me. Now $410k seems like a good deal.",anchoring_bias,Over-reliance on the first piece of information encountered,Chat Message,Finance,20,97,0.811,1,2025-03-02 16:31:17
SAMPLE01637,The data supports my view that clear correlation. I'm not interested in arguments against it.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Report,Strategy,15,93,0.773,1,2025-10-08 16:31:17
SAMPLE01638,"Everyone is switching to remote work, so it must be the right choice. I should do the same.",bandwagon_effect,Adopting beliefs because many others hold them,Meeting Note,Operations,18,91,0.724,1,2025-06-15 16:31:17
SAMPLE01639,This research validates what I already knew: innovation drives success. Other studies are probably flawed.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Decision Memo,HR,15,106,0.695,1,2025-06-05 16:31:17
SAMPLE01640,The data supports my view that obvious pattern. I'm not interested in arguments against it.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Meeting Note,Operations,15,91,0.547,1,2025-03-07 16:31:17
SAMPLE01641,It was clear that customers left was coming. Anyone could have predicted it based on early indicators.,hindsight_bias,Believing past events were more predictable than they actually were,Chat Message,Engineering,17,102,0.801,1,2025-04-25 16:31:17
SAMPLE01642,"Looking back, the acquisition was inevitable. I'm surprised others didn't see it coming.",hindsight_bias,Believing past events were more predictable than they actually were,Survey Response,Product,13,88,0.575,1,2024-11-19 16:31:17
SAMPLE01643,I knew succeed would happen because the latest data. This just proves what I've always believed about risk management.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Report,Product,19,118,0.717,1,2025-07-01 16:31:17
SAMPLE01644,Current findings show interesting patterns. We should review contradictory evidence and consider multiple interpretations.,neutral,Balanced reasoning without evident cognitive bias,Decision Memo,HR,14,122,0.557,0,2025-11-07 16:31:17
SAMPLE01645,"Based on what happened {timeframe}, I predict {outcome}. Long-term trends don't matter as much.",recency_bias,Giving more weight to recent events than historical data,Survey Response,Finance,14,95,0.611,1,2024-12-21 16:31:17
SAMPLE01646,"The trend is clearly toward decentralization. I don't want to be left behind, so I'm on board.",bandwagon_effect,Adopting beliefs because many others hold them,Decision Memo,Finance,17,94,0.634,1,2025-07-05 16:31:17
SAMPLE01647,"Most people believe innovation drives success, so there's probably something to it. I'll go along with the majority.",bandwagon_effect,Adopting beliefs because many others hold them,Survey Response,HR,18,116,0.733,1,2025-02-28 16:31:17
